,State_Name,District_Name,Season,Crop,Area,Production,Yield
14392,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Masoor,1300.0,707.0,0.5438461538461539
14393,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Peas & beans (Pulses),938.0,825.0,0.8795309168443497
14394,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Potato,7969.0,188767.0,23.68766470071527
14395,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Rapeseed &Mustard,5035.0,2709.0,0.538033763654419
14396,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Wheat,2470.0,7560.0,3.0607287449392713
14397,West Bengal,24 PARAGANAS SOUTH,Summer     ,Maize,195.0,278.0,1.4256410256410257
14398,West Bengal,24 PARAGANAS SOUTH,Summer     ,Moong(Green Gram),11552.0,7001.0,0.606042243767313
14399,West Bengal,24 PARAGANAS SOUTH,Summer     ,Rice,67579.0,215172.0,3.184006866038266
14400,West Bengal,24 PARAGANAS SOUTH,Summer     ,Sesamum,2794.0,2987.0,1.0690765926986399
14401,West Bengal,24 PARAGANAS SOUTH,Whole Year ,Sugarcane,86.0,7368.0,85.67441860465117
14402,West Bengal,24 PARAGANAS SOUTH,Winter     ,Rice,313946.0,670597.0,2.1360265778191154
14403,West Bengal,24 PARAGANAS SOUTH,Autumn     ,Rice,3887.0,8958.0,2.3046050939027527
14404,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Cotton(lint),284.0,1278.0,4.5
14405,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Jute,2554.0,49392.0,19.339075959279562
14406,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Sunflower,4945.0,6082.0,1.2299292214357938
14407,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Urad,70.0,47.0,0.6714285714285714
14408,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Arhar/Tur,514.0,721.0,1.4027237354085602
14409,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Gram,597.0,630.0,1.0552763819095476
14410,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Khesari,6050.0,6653.0,1.0996694214876033
14411,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Linseed,162.0,64.0,0.3950617283950617
14412,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Masoor,1207.0,1181.0,0.9784589892294946
14413,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Peas & beans (Pulses),968.0,1138.0,1.1756198347107438
14414,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Potato,3344.0,80025.0,23.93092105263158
14415,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Rapeseed &Mustard,5538.0,8191.0,1.4790538100397255
14416,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Wheat,3388.0,9894.0,2.9203069657615113
14417,West Bengal,24 PARAGANAS SOUTH,Summer     ,Groundnut,27.0,79.0,2.925925925925926
14418,West Bengal,24 PARAGANAS SOUTH,Summer     ,Maize,197.0,515.0,2.6142131979695433
14419,West Bengal,24 PARAGANAS SOUTH,Summer     ,Moong(Green Gram),13756.0,8432.0,0.6129688863041581
14420,West Bengal,24 PARAGANAS SOUTH,Summer     ,Rice,60283.0,181321.0,3.007829736409933
14421,West Bengal,24 PARAGANAS SOUTH,Summer     ,Sesamum,2449.0,2604.0,1.0632911392405062
14422,West Bengal,24 PARAGANAS SOUTH,Whole Year ,Sugarcane,74.0,7498.0,101.32432432432432
14423,West Bengal,24 PARAGANAS SOUTH,Winter     ,Rice,314185.0,714056.0,2.272724668586979
14424,West Bengal,24 PARAGANAS SOUTH,Autumn     ,Rice,4033.0,10921.0,2.7079097446069924
14425,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Cotton(lint),287.0,1079.0,3.759581881533101
14426,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Jute,1494.0,31600.0,21.151271753681392
14427,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Sunflower,4437.0,5888.0,1.3270227631282399
14428,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Urad,535.0,430.0,0.8037383177570093
14429,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Arhar/Tur,437.0,680.0,1.5560640732265447
14430,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Gram,646.0,719.0,1.1130030959752322
14431,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Khesari,6061.0,7008.0,1.1562448440851345
14432,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Linseed,144.0,59.0,0.4097222222222222
14433,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Masoor,1023.0,1152.0,1.1260997067448681
14434,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Peas & beans (Pulses),1127.0,1303.0,1.1561668145519077
14435,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Potato,2939.0,85489.0,29.087784960871044
14436,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Rapeseed &Mustard,4646.0,6477.0,1.3941024537236333
14437,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Wheat,3479.0,9881.0,2.840183960908307
14438,West Bengal,24 PARAGANAS SOUTH,Summer     ,Groundnut,19.0,56.0,2.9473684210526314
14439,West Bengal,24 PARAGANAS SOUTH,Summer     ,Maize,237.0,483.0,2.037974683544304
14440,West Bengal,24 PARAGANAS SOUTH,Summer     ,Moong(Green Gram),14367.0,8535.0,0.5940697431614116
14441,West Bengal,24 PARAGANAS SOUTH,Summer     ,Rice,72967.0,231508.0,3.172776734688284
14442,West Bengal,24 PARAGANAS SOUTH,Summer     ,Sesamum,2684.0,3384.0,1.2608047690014903
14443,West Bengal,24 PARAGANAS SOUTH,Whole Year ,Sugarcane,27.0,2706.0,100.22222222222223
14444,West Bengal,24 PARAGANAS SOUTH,Winter     ,Rice,316815.0,747982.0,2.360942505878825
14445,West Bengal,24 PARAGANAS SOUTH,Autumn     ,Rice,5050.0,12760.0,2.5267326732673268
14446,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Cotton(lint),615.0,1574.0,2.559349593495935
14447,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Jute,527.0,10997.0,20.86717267552182
14448,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Sunflower,4723.0,5894.0,1.247935634130849
14449,West Bengal,24 PARAGANAS SOUTH,Kharif     ,Urad,600.0,470.0,0.7833333333333333
14450,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Arhar/Tur,514.0,884.0,1.7198443579766538
14451,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Gram,676.0,761.0,1.1257396449704142
14452,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Khesari,6702.0,7762.0,1.1581617427633542
14453,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Linseed,208.0,100.0,0.4807692307692308
14454,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Masoor,1295.0,818.0,0.6316602316602317
14455,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Peas & beans (Pulses),1526.0,1827.0,1.1972477064220184
14456,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Potato,1596.0,39015.0,24.445488721804512
14457,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Rapeseed &Mustard,6187.0,7815.0,1.2631323743332794
14458,West Bengal,24 PARAGANAS SOUTH,Rabi       ,Wheat,3868.0,11375.0,2.940796277145812
14459,West Bengal,24 PARAGANAS SOUTH,Summer     ,Groundnut,23.0,50.0,2.1739130434782608
14460,West Bengal,24 PARAGANAS SOUTH,Summer     ,Maize,251.0,552.0,2.199203187250996
14461,West Bengal,24 PARAGANAS SOUTH,Summer     ,Moong(Green Gram),19457.0,11399.0,0.5858559901320861
14462,West Bengal,24 PARAGANAS SOUTH,Summer     ,Rice,63392.0,211431.0,3.3352946744068652
14463,West Bengal,24 PARAGANAS SOUTH,Summer     ,Sesamum,2974.0,3374.0,1.1344989912575656
14464,West Bengal,24 PARAGANAS SOUTH,Whole Year ,Sugarcane,26.0,2419.0,93.03846153846153
14465,West Bengal,24 PARAGANAS SOUTH,Winter     ,Rice,325501.0,794541.0,2.4409786759487684
14466,West Bengal,BANKURA,Autumn     ,Rice,38211.0,88120.0,2.306142210358274
14467,West Bengal,BANKURA,Kharif     ,Bajra,162.0,73.0,0.4506172839506173
14468,West Bengal,BANKURA,Kharif     ,Horse-gram,190.0,45.0,0.23684210526315788
14469,West Bengal,BANKURA,Kharif     ,Jute,583.0,11560.0,19.828473413379072
14470,West Bengal,BANKURA,Kharif     ,Moong(Green Gram),100.0,51.0,0.51
14471,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,103.0,56.0,0.5436893203883495
14472,West Bengal,BANKURA,Kharif     ,Soyabean,338.0,168.0,0.4970414201183432
14473,West Bengal,BANKURA,Kharif     ,Urad,724.0,430.0,0.5939226519337016
14474,West Bengal,BANKURA,Rabi       ,Gram,83.0,10.0,0.12048192771084337
14475,West Bengal,BANKURA,Rabi       ,Khesari,59.0,80.0,1.3559322033898304
14476,West Bengal,BANKURA,Rabi       ,Masoor,484.0,200.0,0.4132231404958678
14477,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),100.0,61.0,0.61
14478,West Bengal,BANKURA,Rabi       ,Oilseeds total,3179900.0,2118200.0,0.6661215761501934
14479,West Bengal,BANKURA,Rabi       ,Wheat,7167.0,12200.0,1.7022464071438537
14480,West Bengal,BANKURA,Summer     ,Moong(Green Gram),125.0,4.0,0.032
14481,West Bengal,BANKURA,Summer     ,Rice,44617.0,135640.0,3.0400968240805075
14482,West Bengal,BANKURA,Whole Year ,Arecanut,5.0,12.0,2.4
14483,West Bengal,BANKURA,Whole Year ,Arhar/Tur,205.0,110.0,0.5365853658536586
14484,West Bengal,BANKURA,Whole Year ,Coconut ,135.0,769.0,5.696296296296296
14485,West Bengal,BANKURA,Whole Year ,Dry chillies,1325.0,1089.0,0.8218867924528301
14486,West Bengal,BANKURA,Whole Year ,Groundnut,574.0,558.0,0.9721254355400697
14487,West Bengal,BANKURA,Whole Year ,Jowar,155.0,74.0,0.4774193548387097
14488,West Bengal,BANKURA,Whole Year ,Linseed,527.0,50.0,0.09487666034155598
14489,West Bengal,BANKURA,Whole Year ,Maize,500.0,380.0,0.76
14490,West Bengal,BANKURA,Whole Year ,Niger seed,65.0,20.0,0.3076923076923077
14491,West Bengal,BANKURA,Whole Year ,Potato,18942.0,387721.0,20.468852285925458
14492,West Bengal,BANKURA,Whole Year ,Pulses total,251500.0,125400.0,0.49860834990059644
14493,West Bengal,BANKURA,Whole Year ,Rapeseed &Mustard,12312.0,8060.0,0.6546458739441195
14494,West Bengal,BANKURA,Whole Year ,Safflower,200.0,100.0,0.5
14495,West Bengal,BANKURA,Whole Year ,Sannhamp,449.0,1998.0,4.44988864142539
14496,West Bengal,BANKURA,Whole Year ,Sesamum,18319.0,12493.0,0.6819695398220427
14497,West Bengal,BANKURA,Whole Year ,Small millets,265.0,104.0,0.39245283018867927
14498,West Bengal,BANKURA,Whole Year ,Sugarcane,468.0,39520.0,84.44444444444444
14499,West Bengal,BANKURA,Whole Year ,Turmeric,175.0,261.0,1.4914285714285713
14500,West Bengal,BANKURA,Winter     ,Rice,354447.0,973590.0,2.7467858382212293
14501,West Bengal,BANKURA,Autumn     ,Rice,34676.0,84680.0,2.4420348367747144
14502,West Bengal,BANKURA,Kharif     ,Arhar/Tur,10.0,10.0,1.0
14503,West Bengal,BANKURA,Kharif     ,Bajra,130.0,62.0,0.47692307692307695
14504,West Bengal,BANKURA,Kharif     ,Dry ginger,160.0,66.0,0.4125
14505,West Bengal,BANKURA,Kharif     ,Jowar,116.0,58.0,0.5
14506,West Bengal,BANKURA,Kharif     ,Jute,429.0,7610.0,17.73892773892774
14507,West Bengal,BANKURA,Kharif     ,Maize,281.0,320.0,1.1387900355871887
14508,West Bengal,BANKURA,Kharif     ,Mesta,2.0,20.0,10.0
14509,West Bengal,BANKURA,Kharif     ,Moong(Green Gram),121.0,59.0,0.48760330578512395
14510,West Bengal,BANKURA,Kharif     ,Niger seed,47.0,12.0,0.2553191489361702
14511,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,112.0,38.0,0.3392857142857143
14512,West Bengal,BANKURA,Kharif     ,Small millets,290.0,189.0,0.6517241379310345
14513,West Bengal,BANKURA,Kharif     ,Soyabean,103.0,40.0,0.3883495145631068
14514,West Bengal,BANKURA,Kharif     ,Urad,91.0,20.0,0.21978021978021978
14515,West Bengal,BANKURA,Rabi       ,Gram,39.0,40.0,1.0256410256410255
14516,West Bengal,BANKURA,Rabi       ,Horse-gram,218.0,55.0,0.25229357798165136
14517,West Bengal,BANKURA,Rabi       ,Linseed,120.0,10.0,0.08333333333333333
14518,West Bengal,BANKURA,Rabi       ,Masoor,108.0,50.0,0.46296296296296297
14519,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),114.0,52.0,0.45614035087719296
14520,West Bengal,BANKURA,Rabi       ,Peas & beans (Pulses),10.0,10.0,1.0
14521,West Bengal,BANKURA,Rabi       ,Rapeseed &Mustard,13066.0,9580.0,0.7332006735037502
14522,West Bengal,BANKURA,Rabi       ,Safflower,2.0,2.0,1.0
14523,West Bengal,BANKURA,Rabi       ,Wheat,5641.0,11460.0,2.0315546888849494
14524,West Bengal,BANKURA,Summer     ,Rice,56806.0,151825.0,2.6726930253846426
14525,West Bengal,BANKURA,Whole Year ,Arecanut,4.0,,
14526,West Bengal,BANKURA,Whole Year ,Coconut ,142.0,806.0,5.676056338028169
14527,West Bengal,BANKURA,Whole Year ,Dry chillies,1474.0,1283.0,0.8704206241519674
14528,West Bengal,BANKURA,Whole Year ,Groundnut,310.0,229.0,0.7387096774193549
14529,West Bengal,BANKURA,Whole Year ,Potato,25576.0,530695.0,20.749726305911793
14530,West Bengal,BANKURA,Whole Year ,Sannhamp,90.0,212.0,2.3555555555555556
14531,West Bengal,BANKURA,Whole Year ,Sesamum,17011.0,9656.0,0.5676327082476045
14532,West Bengal,BANKURA,Whole Year ,Sugarcane,364.0,32610.0,89.58791208791209
14533,West Bengal,BANKURA,Whole Year ,Turmeric,186.0,284.0,1.5268817204301075
14534,West Bengal,BANKURA,Winter     ,Rice,294528.0,692470.0,2.35111772055628
14535,West Bengal,BANKURA,Autumn     ,Dry chillies,697.0,443.0,0.6355810616929699
14536,West Bengal,BANKURA,Autumn     ,Rice,33206.0,76320.0,2.2983798108775524
14537,West Bengal,BANKURA,Autumn     ,Sannhamp,383.0,2807.0,7.328981723237598
14538,West Bengal,BANKURA,Autumn     ,Sesamum,140.0,68.0,0.4857142857142857
14539,West Bengal,BANKURA,Kharif     ,Arhar/Tur,60.0,37.0,0.6166666666666667
14540,West Bengal,BANKURA,Kharif     ,Bajra,86.0,42.0,0.4883720930232558
14541,West Bengal,BANKURA,Kharif     ,Dry ginger,154.0,72.0,0.4675324675324675
14542,West Bengal,BANKURA,Kharif     ,Groundnut,2292.0,1549.0,0.6758289703315882
14543,West Bengal,BANKURA,Kharif     ,Jowar,98.0,50.0,0.5102040816326531
14544,West Bengal,BANKURA,Kharif     ,Jute,273.0,5170.0,18.937728937728938
14545,West Bengal,BANKURA,Kharif     ,Maize,341.0,530.0,1.5542521994134897
14546,West Bengal,BANKURA,Kharif     ,Mesta,32.0,310.0,9.6875
14547,West Bengal,BANKURA,Kharif     ,Moong(Green Gram),92.0,54.0,0.5869565217391305
14548,West Bengal,BANKURA,Kharif     ,Niger seed,25.0,5.0,0.2
14549,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,103.0,57.0,0.5533980582524272
14550,West Bengal,BANKURA,Kharif     ,Small millets,580.0,378.0,0.6517241379310345
14551,West Bengal,BANKURA,Kharif     ,Soyabean,56.0,31.0,0.5535714285714286
14552,West Bengal,BANKURA,Kharif     ,Urad,348.0,192.0,0.5517241379310345
14553,West Bengal,BANKURA,Rabi       ,Dry chillies,841.0,920.0,1.093935790725327
14554,West Bengal,BANKURA,Rabi       ,Gram,21.0,21.0,1.0
14555,West Bengal,BANKURA,Rabi       ,Horse-gram,107.0,41.0,0.38317757009345793
14556,West Bengal,BANKURA,Rabi       ,Khesari,22.0,26.0,1.1818181818181819
14557,West Bengal,BANKURA,Rabi       ,Linseed,233.0,28.0,0.12017167381974249
14558,West Bengal,BANKURA,Rabi       ,Masoor,349.0,211.0,0.6045845272206304
14559,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),29.0,15.0,0.5172413793103449
14560,West Bengal,BANKURA,Rabi       ,Rapeseed &Mustard,11414.0,6736.0,0.5901524443665673
14561,West Bengal,BANKURA,Rabi       ,Safflower,2.0,2.0,1.0
14562,West Bengal,BANKURA,Rabi       ,Urad,10.0,5.0,0.5
14563,West Bengal,BANKURA,Rabi       ,Wheat,5576.0,11969.0,2.1465208034433285
14564,West Bengal,BANKURA,Summer     ,Groundnut,11.0,7.0,0.6363636363636364
14565,West Bengal,BANKURA,Summer     ,Moong(Green Gram),1.0,8.0,8.0
14566,West Bengal,BANKURA,Summer     ,Rice,46486.0,126610.0,2.723615712257454
14567,West Bengal,BANKURA,Summer     ,Sesamum,12286.0,7840.0,0.6381246947745401
14568,West Bengal,BANKURA,Whole Year ,Arecanut,4.0,8.0,2.0
14569,West Bengal,BANKURA,Whole Year ,Coconut ,155.0,1602.9,10.341290322580646
14570,West Bengal,BANKURA,Whole Year ,Sugarcane,297.0,28838.0,97.0976430976431
14571,West Bengal,BANKURA,Whole Year ,Tobacco,36.0,8.0,0.2222222222222222
14572,West Bengal,BANKURA,Whole Year ,Turmeric,262.0,52.0,0.1984732824427481
14573,West Bengal,BANKURA,Winter     ,Potato,25994.0,637808.0,24.536739247518657
14574,West Bengal,BANKURA,Winter     ,Rice,332424.0,794130.0,2.388906938127211
14575,West Bengal,BANKURA,Winter     ,Sesamum,1336.0,816.0,0.6107784431137725
14576,West Bengal,BANKURA,Autumn     ,Rice,22835.0,50450.0,2.209327786292971
14577,West Bengal,BANKURA,Kharif     ,Arhar/Tur,472.0,320.0,0.6779661016949152
14578,West Bengal,BANKURA,Kharif     ,Bajra,185.0,122.0,0.6594594594594595
14579,West Bengal,BANKURA,Kharif     ,Dry ginger,108.0,213.0,1.9722222222222223
14580,West Bengal,BANKURA,Kharif     ,Groundnut,432.0,350.0,0.8101851851851852
14581,West Bengal,BANKURA,Kharif     ,Jowar,95.0,52.0,0.5473684210526316
14582,West Bengal,BANKURA,Kharif     ,Jute,368.0,6920.0,18.804347826086957
14583,West Bengal,BANKURA,Kharif     ,Maize,405.0,740.0,1.8271604938271604
14584,West Bengal,BANKURA,Kharif     ,Mesta,22.0,120.0,5.454545454545454
14585,West Bengal,BANKURA,Kharif     ,Niger seed,30.0,7.0,0.23333333333333334
14586,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,102.0,45.0,0.4411764705882353
14587,West Bengal,BANKURA,Kharif     ,Small millets,550.0,317.0,0.5763636363636364
14588,West Bengal,BANKURA,Kharif     ,Soyabean,22.0,13.0,0.5909090909090909
14589,West Bengal,BANKURA,Kharif     ,Urad,11.0,4.0,0.36363636363636365
14590,West Bengal,BANKURA,Rabi       ,Gram,13.0,10.0,0.7692307692307693
14591,West Bengal,BANKURA,Rabi       ,Horse-gram,107.0,41.0,0.38317757009345793
14592,West Bengal,BANKURA,Rabi       ,Khesari,95.0,70.0,0.7368421052631579
14593,West Bengal,BANKURA,Rabi       ,Linseed,74.0,20.0,0.2702702702702703
14594,West Bengal,BANKURA,Rabi       ,Masoor,181.0,180.0,0.994475138121547
14595,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),29.0,15.0,0.5172413793103449
14596,West Bengal,BANKURA,Rabi       ,Rapeseed &Mustard,13857.0,12870.0,0.9287724615717687
14597,West Bengal,BANKURA,Rabi       ,Urad,10.0,5.0,0.5
14598,West Bengal,BANKURA,Rabi       ,Wheat,8820.0,21140.0,2.3968253968253967
14599,West Bengal,BANKURA,Summer     ,Groundnut,21.0,17.0,0.8095238095238095
14600,West Bengal,BANKURA,Summer     ,Moong(Green Gram),201.0,173.0,0.8606965174129353
14601,West Bengal,BANKURA,Summer     ,Rice,39297.0,130899.0,3.3310176349339646
14602,West Bengal,BANKURA,Whole Year ,Arecanut,4.0,8.0,2.0
14603,West Bengal,BANKURA,Whole Year ,Coconut ,164.0,1771.7,10.803048780487805
14604,West Bengal,BANKURA,Whole Year ,Dry chillies,1318.0,1193.0,0.9051593323216995
14605,West Bengal,BANKURA,Whole Year ,Potato,21458.0,571263.0,26.622378600055924
14606,West Bengal,BANKURA,Whole Year ,Sannhamp,282.0,1590.0,5.638297872340425
14607,West Bengal,BANKURA,Whole Year ,Sesamum,13138.0,7972.0,0.6067894656720962
14608,West Bengal,BANKURA,Whole Year ,Sugarcane,24.0,1730.0,72.08333333333333
14609,West Bengal,BANKURA,Whole Year ,Tobacco,36.0,8.0,0.2222222222222222
14610,West Bengal,BANKURA,Whole Year ,Turmeric,232.0,472.0,2.0344827586206895
14611,West Bengal,BANKURA,Winter     ,Rice,333437.0,812060.0,2.4354225835765075
14612,West Bengal,BANKURA,Autumn     ,Rice,27144.0,69067.0,2.5444665487768936
14613,West Bengal,BANKURA,Kharif     ,Arhar/Tur,308.0,145.0,0.4707792207792208
14614,West Bengal,BANKURA,Kharif     ,Bajra,195.0,129.0,0.6615384615384615
14615,West Bengal,BANKURA,Kharif     ,Dry ginger,125.0,224.0,1.792
14616,West Bengal,BANKURA,Kharif     ,Groundnut,958.0,1032.0,1.0772442588726514
14617,West Bengal,BANKURA,Kharif     ,Jowar,130.0,75.0,0.5769230769230769
14618,West Bengal,BANKURA,Kharif     ,Jute,114.0,2374.0,20.82456140350877
14619,West Bengal,BANKURA,Kharif     ,Maize,546.0,971.0,1.7783882783882783
14620,West Bengal,BANKURA,Kharif     ,Mesta,1110.0,3155.0,2.8423423423423424
14621,West Bengal,BANKURA,Kharif     ,Moong(Green Gram),10.0,5.0,0.5
14622,West Bengal,BANKURA,Kharif     ,Niger seed,75.0,26.0,0.3466666666666667
14623,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,768.0,283.0,0.3684895833333333
14624,West Bengal,BANKURA,Kharif     ,Small millets,461.0,276.0,0.5986984815618221
14625,West Bengal,BANKURA,Kharif     ,Soyabean,11.0,6.0,0.5454545454545454
14626,West Bengal,BANKURA,Kharif     ,Urad,142.0,73.0,0.5140845070422535
14627,West Bengal,BANKURA,Rabi       ,Gram,15.0,15.0,1.0
14628,West Bengal,BANKURA,Rabi       ,Horse-gram,42.0,8.0,0.19047619047619047
14629,West Bengal,BANKURA,Rabi       ,Khesari,3.0,3.0,1.0
14630,West Bengal,BANKURA,Rabi       ,Linseed,49.0,12.0,0.24489795918367346
14631,West Bengal,BANKURA,Rabi       ,Masoor,132.0,111.0,0.8409090909090909
14632,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),29.0,14.0,0.4827586206896552
14633,West Bengal,BANKURA,Rabi       ,Peas & beans (Pulses),26.0,11.0,0.4230769230769231
14634,West Bengal,BANKURA,Rabi       ,Rapeseed &Mustard,12526.0,9691.0,0.7736707648091968
14635,West Bengal,BANKURA,Rabi       ,Urad,10.0,4.0,0.4
14636,West Bengal,BANKURA,Rabi       ,Wheat,10590.0,23979.0,2.2643059490084987
14637,West Bengal,BANKURA,Summer     ,Groundnut,90.0,144.0,1.6
14638,West Bengal,BANKURA,Summer     ,Moong(Green Gram),1.0,1.0,1.0
14639,West Bengal,BANKURA,Summer     ,Rice,57043.0,140037.0,2.454937503286994
14640,West Bengal,BANKURA,Whole Year ,Arecanut,4.0,8.0,2.0
14641,West Bengal,BANKURA,Whole Year ,Coconut ,193.0,2284.3,11.835751295336788
14642,West Bengal,BANKURA,Whole Year ,Dry chillies,1547.0,1475.0,0.9534583063994829
14643,West Bengal,BANKURA,Whole Year ,Potato,19959.0,522893.0,26.19835663109374
14644,West Bengal,BANKURA,Whole Year ,Sannhamp,434.0,2205.0,5.080645161290323
14645,West Bengal,BANKURA,Whole Year ,Sesamum,11829.0,7739.0,0.6542395806915209
14646,West Bengal,BANKURA,Whole Year ,Sugarcane,12.0,1184.0,98.66666666666667
14647,West Bengal,BANKURA,Whole Year ,Tobacco,54.0,26.0,0.48148148148148145
14648,West Bengal,BANKURA,Whole Year ,Turmeric,246.0,485.0,1.9715447154471544
14649,West Bengal,BANKURA,Winter     ,Rice,352283.0,1013371.0,2.876582179668051
14650,West Bengal,BANKURA,Autumn     ,Dry chillies,635.0,385.0,0.6062992125984252
14651,West Bengal,BANKURA,Autumn     ,Rice,21786.0,59915.0,2.750160653630772
14652,West Bengal,BANKURA,Autumn     ,Sesamum,272.0,217.0,0.7977941176470589
14653,West Bengal,BANKURA,Kharif     ,Arhar/Tur,22.0,16.0,0.7272727272727273
14654,West Bengal,BANKURA,Kharif     ,Bajra,152.0,107.0,0.7039473684210527
14655,West Bengal,BANKURA,Kharif     ,Dry ginger,171.0,315.0,1.8421052631578947
14656,West Bengal,BANKURA,Kharif     ,Groundnut,128.0,101.0,0.7890625
14657,West Bengal,BANKURA,Kharif     ,Jowar,44.0,230.0,5.2272727272727275
14658,West Bengal,BANKURA,Kharif     ,Jute,32.0,590.0,18.4375
14659,West Bengal,BANKURA,Kharif     ,Maize,136.0,157.0,1.1544117647058822
14660,West Bengal,BANKURA,Kharif     ,Mesta,1.0,12.0,12.0
14661,West Bengal,BANKURA,Kharif     ,Moong(Green Gram),15.0,8.0,0.5333333333333333
14662,West Bengal,BANKURA,Kharif     ,Niger seed,60.0,15.0,0.25
14663,West Bengal,BANKURA,Kharif     ,Other Kharif pulses,85.0,35.0,0.4117647058823529
14664,West Bengal,BANKURA,Kharif     ,Small millets,364.0,217.0,0.5961538461538461
14665,West Bengal,BANKURA,Kharif     ,Soyabean,3.0,1.0,0.3333333333333333
14666,West Bengal,BANKURA,Kharif     ,Urad,215.0,60.0,0.27906976744186046
14667,West Bengal,BANKURA,Rabi       ,Dry chillies,777.0,736.0,0.9472329472329473
14668,West Bengal,BANKURA,Rabi       ,Gram,24.0,15.0,0.625
14669,West Bengal,BANKURA,Rabi       ,Groundnut,10.0,16.0,1.6
14670,West Bengal,BANKURA,Rabi       ,Horse-gram,652.0,189.0,0.2898773006134969
14671,West Bengal,BANKURA,Rabi       ,Khesari,65.0,,
14672,West Bengal,BANKURA,Rabi       ,Linseed,28.0,8.0,0.2857142857142857
14673,West Bengal,BANKURA,Rabi       ,Masoor,332.0,220.0,0.6626506024096386
14674,West Bengal,BANKURA,Rabi       ,Moong(Green Gram),27.0,13.0,0.48148148148148145
14675,West Bengal,BANKURA,Rabi       ,Peas & beans (Pulses),2.0,2.0,1.0
14676,West Bengal,BANKURA,Rabi       ,Rapeseed &Mustard,11114.0,9831.0,0.884560014396257
14677,West Bengal,BANKURA,Rabi       ,Urad,10.0,5.0,0.5
14678,West Bengal,BANKURA,Rabi       ,Wheat,7891.0,11055.0,1.400963122544671
14679,West Bengal,BANKURA,Summer     ,Groundnut,105.0,109.0,1.0380952380952382
14680,West Bengal,BANKURA,Summer     ,Moong(Green Gram),7.0,5.0,0.7142857142857143
14681,West Bengal,BANKURA,Summer     ,Rice,37953.0,113138.0,2.9810028192764735
14682,West Bengal,BANKURA,Summer     ,Sesamum,12647.0,8482.0,0.6706728868506365
14683,West Bengal,BANKURA,Whole Year ,Arecanut,5.0,92.0,18.4
14684,West Bengal,BANKURA,Whole Year ,Coconut ,201.0,2152.7,10.709950248756218
14685,West Bengal,BANKURA,Whole Year ,Sannhamp,337.0,1618.0,4.801186943620178
14686,West Bengal,BANKURA,Whole Year ,Sugarcane,13.0,722.0,55.53846153846154
14687,West Bengal,BANKURA,Whole Year ,Tobacco,41.0,30.0,0.7317073170731707
